"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Sep 12, 2019","307","204","484","https://pbs.twimg.com/media/EERRyeDXsAE2HY8?format=jpg&name=small","Princess Hassa bint Salman Al Saud, the Saudi crown prince's sister, is found guilty of ordering a bodyguard to beat and humiliate a man who was renovating her Paris apartment https://cnn.it/2meqbb6","","","1"
"1","CNN Breaking News","Sep 12, 2019","116","239","770","https://pbs.twimg.com/media/EERRfXUXYAAfz6e?format=jpg&name=small","The House Judiciary Committee passes a resolution defining the rules of an impeachment investigation, the panel's first vote on the issue https://cnn.it/2ke5DyK","","","1"
"1","CNN Breaking News","Sep 12, 2019","55","147","512","https://pbs.twimg.com/media/EERH-MHWkAARt4w?format=jpg&name=small","Former world No. 1 Kim Clijsters says she is returning to professional tennis after a seven-year break https://cnn.it/2kj0sha","","","1"
"1","CNN Breaking News","Sep 12, 2019","169","259","443","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","UK Prime Minister Boris Johnson has rejected accusations that he lied to the Queen over his controversial suspension of Parliament in the run-up to the Brexit deadline","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","https://t.co/ZxVMr1wAjY?amp=1","1"
"1","Boris Johnson says he didn't lie to the Queen","","169","259","443","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","UK Prime Minister Boris Johnson has rejected accusations that he lied to the Queen over his controversial suspension of Parliament in the run-up to the Brexit deadline","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","https://t.co/ZxVMr1wAjY?amp=1","1"
"1","UK Prime Minister Boris Johnson has rejected accusations that he lied to the Queen over his controversial suspension of Parliament in the run-up to the Brexit deadline.","","169","259","443","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","UK Prime Minister Boris Johnson has rejected accusations that he lied to the Queen over his controversial suspension of Parliament in the run-up to the Brexit deadline","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","https://t.co/ZxVMr1wAjY?amp=1","1"
"1","cnn.com","","169","259","443","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","UK Prime Minister Boris Johnson has rejected accusations that he lied to the Queen over his controversial suspension of Parliament in the run-up to the Brexit deadline","https://pbs.twimg.com/card_img/1337184576993591297/CaTDUIFN?format=jpg&name=small","https://t.co/ZxVMr1wAjY?amp=1","1"
"1","CNN Breaking News","Sep 11, 2019","94","344","1K","https://pbs.twimg.com/media/EENktP1WkAAqNF_?format=jpg&name=small","New York prosecutors recently interviewed Michael Cohen in their investigation of the Trump Organization's handling of hush money payments https://cnn.it/2lMPrVB","","","1"
"1","CNN Breaking News","Sep 11, 2019","164","118","192","https://pbs.twimg.com/media/EENQFDWWwAEKl31?format=jpg&name=small","General Motors issues a recall of 3.4 million pickup trucks and SUVs in the US https://cnn.it/2m4RsMW","","","1"
"1","CNN Breaking News","Sep 11, 2019","50","112","343","https://pbs.twimg.com/media/EENCWPbWwAAE2VY?format=jpg&name=small","A Chinese woman who was arrested at Mar-a-Lago, President Trump's private Florida club, is found guilty of unlawful entry and making false statements to a federal officer https://cnn.it/2mdCWmj","","","1"
"1","CNN Breaking News","Sep 11, 2019","87","125","171","https://pbs.twimg.com/media/EEMi00MXUAA7IWH?format=jpg&name=small","One person is in serious condition following a workplace stabbing in Tallahassee, Florida, a local hospital says. Two other victims are in fair condition and two more are in good condition. https://cnn.it/2lJXCSC","","","1"
"1","CNN Breaking News","Sep 11, 2019","70","167","355","https://pbs.twimg.com/media/EEMfUUPWkAAvuZr?format=jpg&name=small","Team USA loses to France 89-79 to France in the quarterfinals of the FIBA World Cup, ending its 58-game winning streak in international tournaments with NBA players
https://cnn.it/2k7H9qO","","","1"
"1","CNN Breaking News","Sep 11, 2019","168","381","306","https://pbs.twimg.com/media/EEMHG7wXUAIYpJS?format=jpg&name=small","Multiple people have been injured in a stabbing at Dyke Industries in Tallahassee, Florida. Police say they have a suspect in custody. Follow live updates: https://cnn.it/2lJHxwe","","","1"
"1","CNN Breaking News","Sep 11, 2019","408","152","535","https://pbs.twimg.com/media/EEL-lexX4AIeD7E?format=jpg&name=small","President Trump will soon deliver remarks at the Pentagon as America honors the victims and heroes of the September 11 terror attacks. Follow live updates:
https://cnn.it/2lQick4","","","1"
"1","CNN Breaking News","Sep 11, 2019","90","164","704","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","Three judges at Scotland's highest court of appeal have ruled that the UK government's decision to shut down Parliament is unlawful, according to Britain's PA news agency","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","https://t.co/j1pQExT5XF?amp=1","1"
"1","Johnson's advice to Queen on suspending UK Parliament was unlawful, court rules","","90","164","704","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","Three judges at Scotland's highest court of appeal have ruled that the UK government's decision to shut down Parliament is unlawful, according to Britain's PA news agency","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","https://t.co/j1pQExT5XF?amp=1","1"
"1","Three judges at Scotland's highest court of appeal have ruled that the UK government's decision to shut down Parliament is unlawful.","","90","164","704","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","Three judges at Scotland's highest court of appeal have ruled that the UK government's decision to shut down Parliament is unlawful, according to Britain's PA news agency","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","https://t.co/j1pQExT5XF?amp=1","1"
"1","cnn.com","","90","164","704","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","Three judges at Scotland's highest court of appeal have ruled that the UK government's decision to shut down Parliament is unlawful, according to Britain's PA news agency","https://pbs.twimg.com/card_img/1335014887026778112/cmQ4L87w?format=jpg&name=small","https://t.co/j1pQExT5XF?amp=1","1"
"1","CNN Breaking News","Sep 11, 2019","12","224","357","","A South Dakota hospital was evacuated after a tornado hit Sioux Falls, leaving some buildings in shreds","","","1"
"1","Sioux Falls buildings are shredded by a tornado as the mayor cites 'human error' for siren mishap","","12","224","357","","A South Dakota hospital was evacuated after a tornado hit Sioux Falls, leaving some buildings in shreds","","","1"
"1","A storm that ripped through Sioux City was so treacherous, even weather forecasters had to pause their work and hunker down.","","12","224","357","","A South Dakota hospital was evacuated after a tornado hit Sioux Falls, leaving some buildings in shreds","","","1"
"1","cnn.com","","12","224","357","","A South Dakota hospital was evacuated after a tornado hit Sioux Falls, leaving some buildings in shreds","","","1"
"1","CNN Breaking News","Sep 11, 2019","29","75","157","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","Three Australians have been detained in Iran, Australian authorities confirm","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","https://t.co/HvDbZuv0f6?amp=1","1"
"1","Three Australians, two of them dual British citizens, detained in Iran","","29","75","157","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","Three Australians have been detained in Iran, Australian authorities confirm","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","https://t.co/HvDbZuv0f6?amp=1","1"
"1","Three Australian nationals, including two who also hold British citizenship, have been detained in Iran.","","29","75","157","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","Three Australians have been detained in Iran, Australian authorities confirm","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","https://t.co/HvDbZuv0f6?amp=1","1"
"1","cnn.com","","29","75","157","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","Three Australians have been detained in Iran, Australian authorities confirm","https://pbs.twimg.com/card_img/1336489542879223808/_05lno5u?format=jpg&name=small","https://t.co/HvDbZuv0f6?amp=1","1"
"1","CNN Breaking News","Sep 10, 2019","36","155","222","https://pbs.twimg.com/media/EEIZe7qUwAMzSyE?format=jpg&name=small","Uber is laying off hundreds of employees in a second round of cuts at the newly-public company in just six weeks https://cnn.it/2NQ7WVf","","","1"
"1","CNN Breaking News","Sep 10, 2019","24","106","439","https://pbs.twimg.com/media/EEIXV3rUcAEOKcq?format=jpg&name=small","A federal judge sides with doctors and temporarily blocks a North Dakota abortion counseling law https://cnn.it/2LqBVBo","","","1"
"1","CNN Breaking News","Sep 10, 2019","767","716","2.5K","https://pbs.twimg.com/media/EEIO7vFU4AIYWWA?format=jpg&name=small","CNN Poll: Six in 10 Americans say Trump doesn't deserve a second term. Fewer said the same of Obama or George W. Bush at the same stage of their presidencies. https://cnn.it/2NVaDEM","","","1"
"1","CNN Breaking News","Sep 10, 2019","248","409","786","https://pbs.twimg.com/media/EEHo8tXU8AUARvh?format=jpg&name=small","Trump and John Bolton got into a heated argument Monday, according to two people familiar with what happened, over the President's plan to host Taliban leaders at Camp David. Follow live updates: https://cnn.it/2m3c7Rx","","","1"
"1","CNN Breaking News","Sep 10, 2019","358","421","729","https://pbs.twimg.com/media/EEHawSyU4AItTkT?format=jpg&name=small","President Trump fires John Bolton and says he ""strongly disagreed"" with many of his national security adviser's suggestions https://cnn.it/2k83aWw","","","1"
"1","CNN Breaking News","Sep 10, 2019","62","170","297","https://pbs.twimg.com/media/EEHNJZmVAAATKIa?format=jpg&name=small","At least 31 people are dead following a stampede in the Iraqi city of Karbala, as Shia Muslim worshipers mark the holy day of Ashura
https://cnn.it/2m9fhU2","","","1"
"1","CNN Breaking News","Sep 10, 2019","113","172","347","https://pbs.twimg.com/media/EEHGBPyU4AEOqCj?format=jpg&name=small","The median US household income stayed flat in 2018, at $63,200, while the poverty rate fell slightly, according to new Census Bureau data
https://cnn.it/2kDwlB8","","","1"
"1","CNN Breaking News","Sep 9, 2019","80","178","559","https://pbs.twimg.com/media/EED2USYXoAA7FDd?format=jpg&name=small","UK Prime Minister Boris Johnson has lost a second attempt to force an early election, prolonging Britain's Brexit deadlock https://cnn.it/2LmCDj9","","","1"
"1","CNN Breaking News","Sep 9, 2019","47","200","1.1K","https://pbs.twimg.com/media/EEDi9-nWkAAB--i?format=jpg&name=small","All four trapped crew members on the cargo ship that capsized off the Georgia coast have been rescued, the Coast Guard says https://cnn.it/2LmGflg","","","1"
"1","CNN Breaking News","Sep 9, 2019","758","821","852","https://pbs.twimg.com/media/EEDXghlXkAE7fv4?format=jpg&name=small","President Trump says evacuees will need ""totally proper documentation"" to enter the US from the Bahamas, where dozens of people died, hundreds are missing and 70,000 are homeless in the wake of Hurricane Dorian https://cnn.it/2LqKQD4","","","1"
"1","CNN Breaking News","Sep 9, 2019","26","163","602","https://pbs.twimg.com/media/EEDAxe9W4AEKIFs?format=jpg&name=small","Three of the four crew members trapped on a cargo ship off the coast of Georgia have been rescued, the Coast Guard says. Crews are working to get the fourth crew member out. https://cnn.it/2HWAcSk","","","1"
"1","CNN Breaking News","Sep 9, 2019","44","116","259","https://pbs.twimg.com/media/EEC2cf1XUAA27wd?format=jpg&name=small","A group of 50 attorneys general unveiled an antitrust investigation of Google that will focus on whether it has harmed competition and consumers https://cnn.it/2LEk8ph","","","1"
"1","CNN Breaking News","Sep 9, 2019","38","191","1K","https://pbs.twimg.com/media/EECfSOQXsAAYy1Y?format=jpg&name=small","All four crew members trapped on a capsized ship off the coast of Georgia are alive, the Coast Guard says https://cnn.it/2LAGAzC","","","1"
"1","CNN Breaking News","Sep 9, 2019","61","190","232","https://pbs.twimg.com/media/EECaSz0WwAA0qxO?format=jpg&name=small","Discount chain Fred's is closing its roughly 300 remaining stores and going out of business. The 72-year-old chain had 557 stores earlier this year. https://cnn.it/2HWdl9u","","","1"
"1","CNN Breaking News","Sep 9, 2019","97","137","335","https://pbs.twimg.com/media/EECUCRaW4AA50yq?format=jpg&name=small","House panel says former White House national security adviser Michael Flynn failed to comply with its subpoena as part of the Russia probe https://cnn.it/2m98rxR","","","1"
"1","CNN Breaking News","Sep 9, 2019","55","528","2.2K","https://pbs.twimg.com/media/ED_FauwXYAA-v7t?format=jpg&name=small","Rafael Nadal held off a furious comeback by Daniil Medvedev to win the US Open in a five-set thriller. It's his 19th grand slam title, one shy of Roger Federer https://cnn.it/2Lyfwku","","","1"
"1","CNN Breaking News","Sep 8, 2019","64","182","509","https://pbs.twimg.com/media/ED95sGlXUAAPihw?format=jpg&name=small","Spanish singer Camilo Sesto, who sold more than 100 million albums in his career, died Sunday in Madrid, his manager said. He was 72 years old. Spanish Prime Minister Pedro Sanchez called him ""one of the dearest and most universal artists."" https://cnn.it/2LxrE5g","","","1"
"1","CNN Breaking News","Sep 8, 2019","45","250","562","https://pbs.twimg.com/media/ED9vwBdWwAMLHuU?format=jpg&name=small","Robert Axelrod, who was the voice of Lord Zedd in ""Mighty Morphin Power Rangers,"" has died at age 70, his agent said https://cnn.it/2LFuR2C","","","1"
"1","CNN Breaking News","Sep 8, 2019","81","77","284","https://pbs.twimg.com/media/ED9fClvX4AE-4mW?format=jpg&name=small","Tom Steyer's campaign says the billionaire has qualified for the October Democratic presidential debate. He's the 11th candidate to qualify. https://cnn.it/2HVjxOP","","","1"
"1","CNN Breaking News","Sep 8, 2019","70","199","458","https://pbs.twimg.com/media/ED9P8WEXkAAFh06?format=jpg&name=small","Rescue workers are looking for four crew members missing from a cargo ship that is leaning heavily to the side off the coast of Georgia, the Coast Guard says https://cnn.it/2LNAxIf","","","1"
"1","CNN Breaking News","Sep 8, 2019","150","152","628","https://pbs.twimg.com/media/ED8xmGAWkAE7o8v?format=jpg&name=small","Former South Carolina Gov. Mark Sanford will launch a primary challenge for the 2020 Republican nomination https://cnn.it/2m569Qi","","","1"
"1","CNN Breaking News","Sep 8, 2019","140","769","1K","https://pbs.twimg.com/media/ED5qpoqXUAAXrPc?format=jpg&name=small","Dorian, now a post-tropical cyclone with maximum sustained winds of 100 mph, makes landfall near Sambro Creek, Nova Scotia https://cnn.it/2HTMY3Y","","","1"
"1","CNN Breaking News","Sep 7, 2019","1.1K","648","973","https://pbs.twimg.com/media/ED5iSp7WsAAG7hR?format=jpg&name=small","President Trump says he canceled a secret meeting at Camp David tomorrow with Taliban leaders and Afghanistan's President https://cnn.it/2HSV4JU","","","1"
"1","CNN Breaking News","Sep 7, 2019","233","820","3.7K","https://pbs.twimg.com/media/ED5Ov1iXsAEIOPX?format=jpg&name=small","Canadian teen Bianca Andreescu beats Serena Williams 6-3, 7-5 to win the US Open. Williams has lost her last 4 grand slam finals. https://cnn.it/2HSAjhG","","","1"
"1","CNN Breaking News","Sep 7, 2019","57","131","475","https://pbs.twimg.com/media/ED4-XtmXoAEFVfu?format=jpg&name=small","Amber Rudd, the United Kingdom's Secretary of State for Work and Pensions, resigns from PM Boris Johnson's cabinet https://cnn.it/2HTcMgy","","","1"
"1","CNN Breaking News","Sep 7, 2019","146","429","472","https://pbs.twimg.com/media/ED4ZtVhXkAEHog4?format=jpg&name=small","Hurricane Dorian again strengthens into a Category 2 storm and is expected to hit Nova Scotia tonight https://cnn.it/2HPhf3O","","","1"
"1","CNN Breaking News","Sep 7, 2019","30","85","176","https://pbs.twimg.com/media/ED4SPUuX4AA8C3H?format=jpg&name=small","Film director Oleg Sentsov and a man who is suspected of being involved in shooting down flight MH17 were among dozens of people freed in a Ukraine-Russia prisoner swap https://cnn.it/2UH0dKu","","","1"
"1","CNN Breaking News","Sep 7, 2019","529","140","306","https://pbs.twimg.com/media/ED4Q4tjXYAEQcF9?format=jpg&name=small","A top American ally warns ISIS is resurging in Syria. The commander is asking for increased US support as his troops seek to stop the terror group. https://cnn.it/2UERZSX","","","1"
"1","CNN Breaking News","Sep 7, 2019","156","263","733","https://pbs.twimg.com/media/ED4I_lIXUAEYmiW?format=jpg&name=small","The Oakland Raiders release wide receiver Antonio Brown before the team's first game https://cnn.it/2HR53iU","","","1"
"1","CNN Breaking News","Sep 7, 2019","130","230","702","https://pbs.twimg.com/media/ED2z28nX4AATxTl?format=jpg&name=small","Former St. Louis Cardinals outfielder Chris Duncan, who helped the team win the 2006 World Series, has died from brain cancer at 38-years-old, the team says https://cnn.it/2m2m1Tv","","","1"
"1","CNN Breaking News","Sep 6, 2019","103","320","790","https://pbs.twimg.com/media/EDzAxcCXoAAHOP0?format=jpg&name=small","Identical triplets in London who police say ""tried to exploit their identical DNA"" have been jailed for firearms offenses after police were able to establish that all three brothers were involved in the crimes https://cnn.it/2HRXlVT","","","1"
"1","CNN Breaking News","Sep 6, 2019","37","79","141","https://pbs.twimg.com/media/EDyIfA7WkAAkL-I?format=jpg&name=small","Hurricane Dorian makes landfall over Cape Hatteras, North Carolina, as a Category 1 storm. Follow live updates: https://cnn.it/2lB4TUK","","","1"
"1","CNN Breaking News","Sep 6, 2019","137","120","454","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","The US economy added 130,000 jobs in August, and the unemployment rate remained steady at 3.7%","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","https://t.co/eTrgFojzQX?amp=1","1"
"1","US hiring slows. Economy added 130,000 jobs in August","","137","120","454","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","The US economy added 130,000 jobs in August, and the unemployment rate remained steady at 3.7%","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","https://t.co/eTrgFojzQX?amp=1","1"
"1","The US economy is showing signs of cracking, but the US jobs market remains solid.","","137","120","454","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","The US economy added 130,000 jobs in August, and the unemployment rate remained steady at 3.7%","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","https://t.co/eTrgFojzQX?amp=1","1"
"1","cnn.com","","137","120","454","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","The US economy added 130,000 jobs in August, and the unemployment rate remained steady at 3.7%","https://pbs.twimg.com/card_img/1335704968360198144/q5Sud7jM?format=jpg&name=small","https://t.co/eTrgFojzQX?amp=1","1"
"1","CNN Breaking News","Sep 6, 2019","75","187","326","https://pbs.twimg.com/media/EDx7YsyXYAEZ_BI?format=png&name=small","Hurricane Dorian's eye is about 10 miles off Cape Hatteras, North Carolina. Follow live updates: https://cnn.it/2jYKJ6y","","","1"
"1","CNN Breaking News","Sep 6, 2019","94","188","527","https://pbs.twimg.com/media/EDxnhw1XUAAyZnU?format=jpg&name=small","Former Starbucks CEO Howard Schultz drops his plan to run as an independent candidate for president in 2020 https://cnn.it/2m4ngSj","","","1"
"1","CNN Breaking News","Sep 6, 2019","46","123","337","https://pbs.twimg.com/media/EDwjmYQUYAYsEdr?format=jpg&name=small","Dorian has weakened to a Category 1 storm as it moves up the Carolinas coast, according to the National Hurricane Center. Follow live updates: https://cnn.it/2m2YhyI","","","1"
"1","CNN Breaking News","Sep 6, 2019","370","981","1.3K","https://pbs.twimg.com/media/EDweVNSU4AMXP5s?format=jpg&name=small","Robert Mugabe, the founding father of Zimbabwe who ruled the country with an iron fist for more than three decades, has died https://cnn.it/2lWWQ4F","","","1"
"1","CNN Breaking News","Sep 6, 2019","40","187","324","https://pbs.twimg.com/media/EDvu1xfWsAIWGoh?format=jpg&name=small","Over 267,000 customers are currently without power in North and South Carolina. Follow live updates: https://cnn.it/2lCnzU3","","","1"
"1","CNN Breaking News","Sep 6, 2019","48","391","1.9K","https://pbs.twimg.com/media/EDvk-ETWkAEu9TH?format=jpg&name=small","Serena Williams advances to her 10th US Open final. A win there would be her 24th major and tie her with Margaret Court for tennis' all-time lead. https://cnn.it/2lZMAbX","","","1"
"1","CNN Breaking News","Sep 6, 2019","36","137","235","https://pbs.twimg.com/media/EDvbzYCW4AAkn04?format=jpg&name=small","The death toll in the Bahamas from Hurricane Dorian has risen to 30, Prime Minister Hubert Minnis tells CNN https://cnn.it/2MUgjzv","","","1"
"1","CNN Breaking News","Sep 5, 2019","29","153","244","https://pbs.twimg.com/media/EDvCMaZW4AIRlKc?format=jpg&name=small","Hurricane Dorian has killed at least 23 people in the Bahamas, official says https://cnn.it/2NNqN3c","","","1"
"1","CNN Breaking News","Sep 5, 2019","29","108","158","https://pbs.twimg.com/media/EDu-B79XkAAtJRB?format=jpg&name=small","Jury acquits man for the deaths of 36 people in one of the deadliest nightclub fires in US history. A mistrial was declared for a second defendant. https://cnn.it/2NRiL9q","","","1"
"1","CNN Breaking News","Sep 5, 2019","48","238","333","https://pbs.twimg.com/media/EDu1AA9XYAAd_2W?format=jpg&name=small","A vitamin E chemical is the key focus of the investigation into the link between vaping and severe lung illnesses, health officials say https://cnn.it/2MVFuS9","","","1"
"1","CNN Breaking News","Sep 5, 2019","180","481","2.1K","https://pbs.twimg.com/media/EDuswDxW4AYypt3?format=jpg&name=small","Walgreens, CVS and Wegmans say they will start asking customers not to openly carry guns into their stores https://cnn.it/2NYEADU","","","1"
"1","CNN Breaking News","Sep 5, 2019","98","208","445","https://pbs.twimg.com/media/EDucIyJWwAA7gqD?format=jpg&name=small","Kylie Rae Harris, a rising country singer from Texas, died in a car accident in New Mexico, her management company says https://cnn.it/2NTEyxa","","","1"
"1","CNN Breaking News","Sep 5, 2019","105","1.2K","1.6K","","The media could not be played.
Reload","","","1"
"1","Reload","","","","","","","","","1"
"1","CNN Breaking News","Sep 5, 2019","46","123","267","https://pbs.twimg.com/media/EDqulO_XkAAJi-6?format=jpg&name=small","A federal judge ruled that the Terrorist Screening Database violates the constitutional rights of American citizens on it https://cnn.it/2lXKARv","","","1"
"1","CNN Breaking News","Sep 5, 2019","38","54","118","https://pbs.twimg.com/media/EDqYZpDXkAIJdQ5?format=jpg&name=small","Rep. Susan Davis of California, the second-highest-ranking Democrat on the House Education and Labor Committee and the House Armed Services Committee, announces she will not seek reelection in 2020 https://cnn.it/2k04pXT","","","1"
"1","CNN Breaking News","Sep 4, 2019","44","258","278","https://pbs.twimg.com/media/EDqBeyAWsAAInGC?format=jpg&name=small","At least 20 people have died in the northern Bahamas after Hurricane Dorian ravaged the area, according to the Washington Post https://cnn.it/2m1gOvl","","","1"
"1","CNN Breaking News","Sep 4, 2019","93","136","479","https://pbs.twimg.com/media/EDp8SvAWsAEzxiX?format=jpg&name=small","Wisconsin Rep. Jim Sensenbrenner, a Republican who is the second-most senior member of the House, announces he will not seek reelection https://cnn.it/2k3sdtW","","","1"
"1","CNN Breaking News","Sep 4, 2019","84","69","201","https://pbs.twimg.com/media/EDphqYDXkAIvrxp?format=jpg&name=small","Ten Democratic presidential candidates talk about their climate crisis plans in an unprecedented seven-hour live event. Follow live updates: https://cnn.it/2jZMjoN","","","1"
"1","CNN Breaking News","Sep 4, 2019","59","143","407","https://pbs.twimg.com/media/EDpeL9zX4AAcQLG?format=jpg&name=small","Parliament once again rebuffs the British PM, voting against a general election. A lawmaker called the current situation ""a national crisis."" https://cnn.it/2ksc4yc","","","1"
"1","CNN Breaking News","Sep 4, 2019","23","102","270","","UK lawmakers pass a bill that aims to block a no-deal Brexit. Follow live updates:","","","1"
"1","BREAKING: House of Commons passes Brexit delay bill","","23","102","270","","UK lawmakers pass a bill that aims to block a no-deal Brexit. Follow live updates:","","","1"
"1","British lawmakers have passed a bill aimed at preventing a no-deal Brexit, in another blow to Prime Minster Boris Johnson.","","23","102","270","","UK lawmakers pass a bill that aims to block a no-deal Brexit. Follow live updates:","","","1"
"1","cnn.com","","23","102","270","","UK lawmakers pass a bill that aims to block a no-deal Brexit. Follow live updates:","","","1"
"1","CNN Breaking News","Sep 4, 2019","37","136","246","https://pbs.twimg.com/media/EDoXcSAXoAIan-T?format=jpg&name=small","A hurricane warning now extends to Virginia with Dorian's center expected to brush near or over the Carolina coasts. Follow live updates: https://cnn.it/2lWTte5","","","1"
"1","CNN Breaking News","Sep 4, 2019","88","437","838","https://pbs.twimg.com/media/EDn-xaMWwAYzCaE?format=jpg&name=small","Google will pay a record $170 million penalty to settle accusations that YouTube broke the law by collecting information from kids to target them with ads https://cnn.it/2lZpHWd","","","1"
"1","CNN Breaking News","Sep 4, 2019","29","217","350","https://pbs.twimg.com/media/EDnuzQFXYAIUQdF?format=jpg&name=small","Hurricane Dorian's eye is currently passing to the east of Cape Canaveral, Florida, and is moving north at 7 mph toward Georgia and the Carolinas. Follow live updates: https://cnn.it/2lD5Lbf","","","1"
"1","CNN Breaking News","Sep 4, 2019","845","861","2.2K","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","Hong Kong's embattled leader Carrie Lam has fully withdrawn the extradition bill that sparked three months of dramatic street protests","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","https://t.co/QrBghKgvbL?amp=1","1"
"1","After months of protests, Hong Kong leader withdraws extradition bill","","845","861","2.2K","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","Hong Kong's embattled leader Carrie Lam has fully withdrawn the extradition bill that sparked three months of dramatic street protests","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","https://t.co/QrBghKgvbL?amp=1","1"
"1","Hong Kong's embattled leader Carrie Lam has finally fully withdrawn a controversial bill that allowed extradition to mainland China and sparked three months of dramatic protests in the financial hub.","","845","861","2.2K","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","Hong Kong's embattled leader Carrie Lam has fully withdrawn the extradition bill that sparked three months of dramatic street protests","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","https://t.co/QrBghKgvbL?amp=1","1"
"1","cnn.com","","845","861","2.2K","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","Hong Kong's embattled leader Carrie Lam has fully withdrawn the extradition bill that sparked three months of dramatic street protests","https://pbs.twimg.com/card_img/1336827207323328519/ILiFGg5g?format=jpg&name=small","https://t.co/QrBghKgvbL?amp=1","1"
"1","CNN Breaking News","Sep 4, 2019","26","83","200","","Tropical storm conditions are occurring along portions of the northeast Florida coast, as Hurricane Dorian moves within 80 miles of Cape Canaveral https://cnn.it/2lS9Pog","","","1"
"1","CNN Breaking News","Sep 4, 2019","16","112","248","","Dorian's eye is passing to the east of Cape Canaveral, Florida https://cnn.it/2lS9Pog","","","1"
"1","CNN Breaking News","Sep 4, 2019","84","388","478","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","Oregon health officials are investigating a death from severe respiratory illness that could be linked to vaping, according to an announcement by the Oregon Health Authority","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","https://t.co/BWLyfiS0IF?amp=1","1"
"1","Another death from lung illness linked to vaping reported","","84","388","478","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","Oregon health officials are investigating a death from severe respiratory illness that could be linked to vaping, according to an announcement by the Oregon Health Authority","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","https://t.co/BWLyfiS0IF?amp=1","1"
"1","Oregon health officials are investigating a death from severe respiratory illness that could be linked to vaping, according to an announcement made Tuesday by the Oregon Health Authority.","","84","388","478","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","Oregon health officials are investigating a death from severe respiratory illness that could be linked to vaping, according to an announcement by the Oregon Health Authority","https://pbs.twimg.com/card_img/1336225396396724226/lWc1GIHe?format=jpg&name=small","https://t.co/BWLyfiS0IF?amp=1","1"
