"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Apr 26, 2013","At least 38 die in fire at psychiatric hospital near Moscow, Russian media reports.","33","281","39","","","","1"
"","CNN Breaking News","Apr 26, 2013","First quarterback picked in NFL draft is E.J. Manuel of Florida State, by Bills at No.16.","38","325","52","","","","1"
"","NFL Draft 2013 Results: Live Analysis and Twitter Reaction for Day 1","","First quarterback picked in NFL draft is E.J. Manuel of Florida State, by Bills at No.16.","38","325","52","","","","1"
"","The 1st round of the 2013 NFL draft is in the books! Central Michigan OT Eric Fisher was the first overall pick by the Kansas City Chiefs. Check out the full Round 1 report card ...","","First quarterback picked in NFL draft is E.J. Manuel of Florida State, by Bills at No.16.","38","325","52","","","","1"
"","bleacherreport.com","","First quarterback picked in NFL draft is E.J. Manuel of Florida State, by Bills at No.16.","38","325","52","","","","1"
"","CNN Breaking News","Apr 26, 2013","Senate approves plan to end FAA furloughs; House may consider it Friday.","48","155","25","","","","1"
"","CNN Breaking News","Apr 26, 2013","4 of first 7 picks in NFL draft are offensive lineman; still no QB, RB chosen.","32","185","30","","","","1"
"","NFL Draft 2013 Results: Live Analysis and Twitter Reaction for Day 1","","4 of first 7 picks in NFL draft are offensive lineman; still no QB, RB chosen.","32","185","30","","","","1"
"","The 1st round of the 2013 NFL draft is in the books! Central Michigan OT Eric Fisher was the first overall pick by the Kansas City Chiefs. Check out the full Round 1 report card ...","","4 of first 7 picks in NFL draft are offensive lineman; still no QB, RB chosen.","32","185","30","","","","1"
"","bleacherreport.com","","4 of first 7 picks in NFL draft are offensive lineman; still no QB, RB chosen.","32","185","30","","","","1"
"","CNN Breaking News","Apr 26, 2013","Raiders trade No. 3 pick to Dolphins, who take Oregon LB Dion Jordan.","29","99","19","","","","1"
"","NFL Draft 2013 Results: Live Analysis and Twitter Reaction for Day 1","","Raiders trade No. 3 pick to Dolphins, who take Oregon LB Dion Jordan.","29","99","19","","","","1"
"","The 1st round of the 2013 NFL draft is in the books! Central Michigan OT Eric Fisher was the first overall pick by the Kansas City Chiefs. Check out the full Round 1 report card ...","","Raiders trade No. 3 pick to Dolphins, who take Oregon LB Dion Jordan.","29","99","19","","","","1"
"","bleacherreport.com","","Raiders trade No. 3 pick to Dolphins, who take Oregon LB Dion Jordan.","29","99","19","","","","1"
"","CNN Breaking News","Apr 26, 2013","Russia also flagged suspected Boston bombers' mother, sources say.","35","204","45","","","","1"
"","CNN Breaking News","Apr 26, 2013","Chiefs make OT Eric Fisher from Central Michigan the No.1 pick in NFL draft.","32","200","46","","","","1"
"","NFL Draft 2013 Results: Live Analysis and Twitter Reaction for Day 1","","Chiefs make OT Eric Fisher from Central Michigan the No.1 pick in NFL draft.","32","200","46","","","","1"
"","The 1st round of the 2013 NFL draft is in the books! Central Michigan OT Eric Fisher was the first overall pick by the Kansas City Chiefs. Check out the full Round 1 report card ...","","Chiefs make OT Eric Fisher from Central Michigan the No.1 pick in NFL draft.","32","200","46","","","","1"
"","bleacherreport.com","","Chiefs make OT Eric Fisher from Central Michigan the No.1 pick in NFL draft.","32","200","46","","","","1"
"","CNN Breaking News","Apr 25, 2013","Texas plant hadn't told feds about explosive ammonium nitrate on site, records indicate.","27","144","31","","","","1"
"","CNN Breaking News","Apr 25, 2013","Administration says ""only corroborated facts ... will guide our decision-making"" on Syria.","20","53","9","","","","1"
"","CNN Breaking News","Apr 25, 2013","""America needs town like West,"" Obama says at memorial. Watch it live now on CNN.","15","67","30","","","","1"
"","CNN Breaking News","Apr 25, 2013","The nation will help ""rebuild and reclaim your community,"" Obama says. Watch live now on CNN.","16","65","23","","","","1"
"","CNN Breaking News","Apr 25, 2013","""What makes West special is neighbors you can count on,"" Obama says. Watch live now on CNN.","13","48","12","","","","1"
"","CNN Breaking News","Apr 25, 2013","Watch live now on CNN: President Obama speaks at Texas plant explosion memorial. Here are the victims.","11","63","22","","","","1"
"","CNN Breaking News","Apr 25, 2013","bombing victim Heather Abbott's news conference on CNN TV. Video soon on","12","50","17","","","","1"
"","CNN Breaking News","Apr 25, 2013","NYPD: Tsarnaevs had five pipe bombs and ""pressure-cooker bomb"" in SUV.","30","230","28","","","","1"
"","CNN Breaking News","Apr 25, 2013","NYPD: Plan to set off bombs in Times Square fell through after SUV ran low on fuel.","60","432","46","","","","1"
"","CNN Breaking News","Apr 25, 2013","NYC Mayor: Surviving Boston suspect, brother planned to detonate bombs in Times Square.","66","468","33","","","","1"
"","CNN Breaking News","Apr 25, 2013","UK official: ""Limited but persuasive information"" shows chemical weapon use in Syria.","16","88","10","","","","1"
"","CNN Breaking News","Apr 25, 2013","Officials: Dzhokhar Tsarnaev intended to detonate explosives in NYC's Times Square.","118","877","81","","","","1"
"","CNN Breaking News","Apr 25, 2013","At least 1 Boston bomb was detonated by remote control, federal official says","22","138","22","","","","1"
"","CNN Breaking News","Apr 25, 2013","White House: U.S. intelligence points to small-scale use of chemical agent sarin in Syria.","30","222","21","","","","1"
"","CNN Breaking News","Apr 25, 2013","George W. Bush hosts President Obama, 3 ex-presidents at Bush center dedication.","28","132","42","","","","1"
"","CNN Breaking News","Apr 25, 2013","Body found in Rhode Island river is that of missing Brown U. student, authorities say.","46","241","20","","","","1"
"","CNN Breaking News","Apr 25, 2013","was found.","81","232","41","","","","1"
"","CNN Breaking News","Apr 25, 2013","Iraq president decries sectarian strife. 'Everyone will lose if civil war breaks out.'","22","102","17","","","","1"
"","CNN Breaking News","Apr 25, 2013","approaching nation's coast.","27","170","29","","","","1"
"","CNN Breaking News","Apr 25, 2013","Did FBI, CIA drop the ball in Boston? 'That doesn't seem to be the case,' says ranking Dem.","42","121","25","","","","1"
"","CNN Breaking News","Apr 25, 2013","building collapse, military says.","30","297","13","","","","1"
"","CNN Breaking News","Apr 25, 2013","bombings.","16","131","39","","","","1"
"","CNN Breaking News","Apr 25, 2013","The father of the Boston bombing suspects is expected to travel to the U.S. to talk with investigators.","38","137","25","","","","1"
"","CNN Breaking News","Apr 25, 2013","Obama to attend service today for victims of Texas blast. Waco workers will fill in for West's, to let them go too.","19","204","54","","","","1"
"","CNN Breaking News","Apr 25, 2013","approaching nation's coast.","27","170","29","","","","1"
"","CNN Breaking News","Apr 25, 2013","Did FBI, CIA drop the ball in Boston? 'That doesn't seem to be the case,' says ranking Dem.","42","121","25","","","","1"
"","CNN Breaking News","Apr 25, 2013","building collapse, military says.","30","297","13","","","","1"
"","CNN Breaking News","Apr 25, 2013","bombings.","16","131","39","","","","1"
"","CNN Breaking News","Apr 25, 2013","The father of the Boston bombing suspects is expected to travel to the U.S. to talk with investigators.","38","137","25","","","","1"
"","CNN Breaking News","Apr 25, 2013","Obama to attend service today for victims of Texas blast. Waco workers will fill in for West's, to let them go too.","19","204","54","","","","1"
"","CNN Breaking News","Apr 25, 2013","George W. Bush: Visitors will find my library ""more objective"" than they might have imagined.","70","89","27","","","","1"
"","CNN Breaking News","Apr 25, 2013","“Right decision” to invade Iraq, former President Bush says. But ""some tactics need to be revisited.”","73","116","36","","","","1"
"","CNN Breaking News","Apr 25, 2013","President Bush 43 says he's confident he and Laura Bush ""helped improve the human condition.""","357","200","73","","","","1"
"","CNN Breaking News","Apr 25, 2013","2 fuel barges on Alabama's Mobile River explode; 3 hurt, fire dept. says.","38","402","38","","","","1"
"","CNN Breaking News","Apr 25, 2013","Neil Diamond says he'll donate ""Sweet Caroline"" royalties to One Fund Boston.","114","921","288","","","","1"
"","CNN Breaking News","Apr 25, 2013","Moments away on CNN: Former President G.W. Bush tells CNN’s John King that ""I'm a content man.”","48","58","30","","","","1"
"","CNN Breaking News","Apr 25, 2013","Rep. Ruppersberger: Boston bombs detonated by remote device similar to that used to control toy cars.","25","152","32","","","","1"
"","CNN Breaking News","Apr 24, 2013","Lawmakers grill founder of electric-car maker Fisker over government loan.","23","69","17","","","","1"
"","CNN Breaking News","Apr 24, 2013","Parents of Boston suspects coming to U.S. to aid investigation, Russian state media reports.","54","172","31","","","","1"
"","CNN Breaking News","Apr 24, 2013","Body in river may be student falsely accused in social media of being a Boston bomber.","162","695","78","","","","1"
"","CNN Breaking News","Apr 24, 2013","At least 123 dead, hundreds hurt, unknown number buried in Bangladesh building collapse.","92","799","44","","","","1"
"","CNN Breaking News","Apr 24, 2013","People view G.W. Bush presidency more favorably, CNN/ORC International Poll finds","127","247","66","","","","1"
"","CNN Breaking News","Apr 24, 2013","39 Boston Marathon bombing victims remain hospitalized, with 1 in critical condition, according to a CNN tally.","13","192","20","","","","1"
"","CNN Breaking News","Apr 24, 2013","Defense calls no witnesses in Philly abortion doctor's murder trial.","28","70","13","","","","1"
"","CNN Breaking News","Apr 24, 2013","Former suspect in ricin scare live on CNN now.","19","31","8","","","","1"
"","CNN Breaking News","Apr 24, 2013","Canadian terror suspect decries charges at hearing.","10","82","22","","","","1"
"","CNN Breaking News","Apr 24, 2013","At least 9 killed, more than 100 injured in eastern Afghanistan quake, officials say.","25","242","29","","","","1"
"","CNN Breaking News","Apr 24, 2013","UK signs treaty with Jordan in attempt to enable deportation of cleric Abu Qatada, official says.","13","77","22","","","","1"
"","CNN Breaking News","Apr 24, 2013","Taiwan reports its first human case of H7N9 bird flu, says it came from China.","91","552","47","","","","1"
"","CNN Breaking News","Apr 24, 2013","U.S. officials are traveling to Dagestan to interview the parents of the suspected Boston Marathon bombers.","22","198","38","","","","1"
"","CNN Breaking News","Apr 24, 2013","Uncle of Boston bombing suspects says oldest brother was brainwashed by a friend in the Boston area.","42","229","54","","","","1"
"","CNN Breaking News","Apr 24, 2013","Suspect in alleged Canadian terror attack plot says he's ""anxious"" to see the evidence against him.","8","129","36","","","","1"
"","CNN Breaking News","Apr 24, 2013","Official: No suspicious packages, letters located at Washington mail facility.","17","66","13","","","","1"
"","CNN Breaking News","Apr 24, 2013","sued by U.S. for post office sponsorship funds.","113","382","54","","","","1"
"","CNN Breaking News","Apr 23, 2013","letters to President Obama & others.","28","232","27","","","","1"
"","CNN Breaking News","Apr 23, 2013","bombing suspect as motivating factors for attacks.","48","341","48","","","","1"
"","CNN Breaking News","Apr 23, 2013","Official: Possible biotoxin detected at DC-area mail facility.","28","281","18","","","","1"
"","CNN Breaking News","Apr 23, 2013","'s friend, 2 others revisited.","22","127","41","","","","1"
"","CNN Breaking News","Apr 23, 2013","France's lower house votes to legalize same-sex marriage; high court may consider it next.","54","441","93","","","","1"
"","CNN Breaking News","Apr 23, 2013","No bail for two men in Canada accused of plotting terror attack.","30","193","33","","","","1"
"","CNN Breaking News","Apr 23, 2013","Sen. Max Baucus, D-Montana, won't seek seventh term.","12","45","11","","","","1"
"","CNN Breaking News","Apr 23, 2013","Israeli military official: Syria used chemical weapons against rebels.","38","272","42","","","","1"
"","CNN Breaking News","Apr 23, 2013","Spain arrests 2 men suspected of al Qaeda group links.","27","258","36","","","","1"
"","CNN Breaking News","Apr 23, 2013","bombing suspect indicates older brother was driving force behind attack and wanted to defend Islam.","152","856","129","","","","1"
"","CNN Breaking News","Apr 23, 2013","bombing suspect conveys that no international terrorist groups were behind last week's attacks.","57","469","69","","","","1"
"","CNN Breaking News","Apr 23, 2013","TSA to delay implementing policy allowing small knives and some sporting equipment aboard U.S. flights.","103","210","44","","","","1"
"","CNN Breaking News","Apr 22, 2013","#richiehavens","96","405","59","","","","1"
"","CNN Breaking News","Apr 22, 2013","in a ceremony.","8","163","51","","","","1"
"","CNN Breaking News","Apr 22, 2013",", accused of child pornography, was captured Saturday in Nicaragua.","40","461","166","","","","1"
"","CNN Breaking News","Apr 22, 2013",".","45","1.1K","85","","","","1"
"","CNN Breaking News","Apr 23, 2013","TSA to delay implementing policy allowing small knives and some sporting equipment aboard U.S. flights.","103","210","44","","","","1"
"","CNN Breaking News","Apr 22, 2013","#richiehavens","96","405","59","","","","1"
"","CNN Breaking News","Apr 22, 2013","in a ceremony.","8","163","51","","","","1"
"","CNN Breaking News","Apr 22, 2013",", accused of child pornography, was captured Saturday in Nicaragua.","40","461","166","","","","1"
"","CNN Breaking News","Apr 22, 2013",".","45","1.1K","85","","","","1"
"","CNN Breaking News","Apr 22, 2013","#Canada","42","505","55","","","","1"
"","CNN Breaking News","Apr 22, 2013","bombing suspect Dzhokhar Tsarnaev.","27","260","102","","","","1"
"","CNN Breaking News","Apr 22, 2013","officials hold moment of silence at 2:50 p.m. to mark the passing of one week since the bombings.","9","390","106","","","","1"
"","CNN Breaking News","Apr 22, 2013","Dzhokhar Tsarnaev charged with using weapon of mass destruction.","83","778","108","","","","1"
"","CNN Breaking News","Apr 22, 2013","In hospital, Dzhokhar Tsarnaev made initial appearance before judge, official says.","17","157","32","","","","1"
"","CNN Breaking News","Apr 22, 2013","Dzhokhar Tsarnaev ""will not be treated as an enemy combatant,"" White House spokesman says.","73","361","52","","","","1"
"","CNN Breaking News","Apr 22, 2013","Of 50 Boston bombing victims still hospitalized, 2 are in critical condition.","16","177","20","","","","1"
"","CNN Breaking News","Apr 22, 2013","Despite wounds and being on ventilator, Dzhokhar Tsarnaev answering brief questions, source says.","21","176","38","","","","1"
"","CNN Breaking News","Apr 22, 2013","Wife of Boston bombings suspect ""knew nothing about” his alleged involvement, her lawyer says.","36","193","47","","","","1"
"","CNN Breaking News","Apr 22, 2013","Hospitalized Boston bombing suspect communicating with officials, 2 sources say.","27","321","53","","","","1"
"","CNN Breaking News","Apr 22, 2013","Rights group accuses Myanmar of ethnic cleansing.","33","133","34","","","","1"
"","CNN Breaking News","Apr 22, 2013","bombing suspect has communicated several times with officials in writing.","45","529","92","","","","1"
"","CNN Breaking News","Apr 22, 2013","hit central Mexico near the Pacific Coast, the U.S. Geological Survey said.","58","888","51","","","","1"
"","CNN Breaking News","Apr 21, 2013","on Sunday: 566 people.","66","654","53","","","","1"
"","CNN Breaking News","Apr 21, 2013","& husband arrested in Atlanta. Husband charged with DUI; actress charged with disorderly conduct.","234","1.6K","159","","","","1"
"","CNN Breaking News","Apr 21, 2013","bombings, was shot in the side of the neck, fed says.","56","371","63","","","","1"
"","CNN Breaking News","Apr 21, 2013","bombing suspects may have bought bomb components locally, but guns came from elsewhere.","26","207","32","","","","1"
"","CNN Breaking News","Apr 21, 2013","Marathon attacks.","37","178","27","","","","1"
"","CNN Breaking News","Apr 21, 2013","Police Commissioner said it's possible FBI will release Copley Square crime scene in a couple of days.","16","124","28","","","","1"
"","CNN Breaking News","Apr 21, 2013","#birdflu","59","503","57","","","","1"
"","CNN Breaking News","Apr 21, 2013","bombers will recover.","14","155","44","","","","1"
"","CNN Breaking News","Apr 21, 2013","Federal prosecutors hope to charge Boston bombings suspect as early as today, Justice Department official says.","39","316","97","","","","1"
"","CNN Breaking News","Apr 21, 2013","Sportscaster Al Michaels arrested, charged with DUI.","384","1.8K","166","","","","1"
"","CNN Breaking News","Apr 21, 2013","Law enforcement officials hope bombing suspect survives, ""because we have a million questions,"" Gov. Patrick said.","63","427","101","","","","1"
"","CNN Breaking News","Apr 21, 2013","Robert Todd Harrell, bass player for the band Three Doors Down, has been charged with vehicular homicide.","79","732","78","","","","1"
"","CNN Breaking News","Apr 21, 2013","London Marathon runs this morning amid tighter security, less than a week after the Boston Marathon attack.","33","534","97","","","","1"
"","CNN Breaking News","Apr 21, 2013","in China's Sichuan Province rises to 193. More than 10,000 injured.","103","1.1K","96","","","","1"
"","CNN Breaking News","Apr 21, 2013","Toll from China quake climbs: 160 dead, 6,700 injured, state media reports.","90","934","56","","","","1"
"","CNN Breaking News","Apr 21, 2013","Boston bombing suspect is ""intubated and sedated,"" a federal official says.","67","405","58","","","","1"
"","CNN Breaking News","Apr 20, 2013","Official: Boston bombing suspect has throat injury, may not be able to talk.","631","1K","120","","","","1"
"","CNN Breaking News","Apr 20, 2013","Five snowboarders found dead after avalanche in Colorado, sheriff says.","82","420","32","","","","1"
"","CNN Breaking News","Apr 20, 2013","Teams search for 5 people buried in Colorado avalanche.","41","238","21","","","","1"
"","CNN Breaking News","Apr 20, 2013","Dzhokar Tsarnaev's body heat gave away his hiding place.","291","2K","823","https://pbs.twimg.com/media/BIVAx9RCQAE9_VA?format=jpg&name=small","","","1"
"","CNN Breaking News","Apr 20, 2013","U.S. official: It was Russia that asked FBI to look at Tamerlan Tsarnaev’s activities.","52","521","101","","","","1"
"","CNN Breaking News","Apr 20, 2013","No immediate suggestion of accomplices in Boston bombings, police chief says.","21","123","22","","","","1"
"","CNN Breaking News","Apr 20, 2013","Neil Diamond leads Fenway crowd in song: ""Good times never seemed so good!""","57","339","170","","","","1"
"","Boston Red Sox Beat KC Royals 4-3 in Emotional Return to Fenway Park","","Neil Diamond leads Fenway crowd in song: ""Good times never seemed so good!""","57","339","170","","","","1"
"","bleacherreport.com","","Neil Diamond leads Fenway crowd in song: ""Good times never seemed so good!""","57","339","170","","","","1"
"","CNN Breaking News","Apr 20, 2013","Florida sues BP, Halliburton over 2010 oil spill.","41","256","71","","","","1"
"","CNN Breaking News","Apr 20, 2013","Handguns, rifle, at least six bombs were at scene of shootout with Boston suspects, police chief says.","63","448","79","","","","1"
"","CNN Breaking News","Apr 20, 2013","Boston bombings suspect was on university campus every day after attack until until late Thursday, official says.","34","455","80","","","","1"
"","CNN Breaking News","Apr 20, 2013","Early indications are that Boston suspects acted alone, Watertown police chief tells CNN's","32","254","36","","","","1"
"","CNN Breaking News","Apr 20, 2013","57 people remain hospitalized in Boston bombings, including 3 in critical condition.","30","329","21","","","","1"
"","CNN Breaking News","Apr 20, 2013","Religious views of slain bombings suspect changed noticeably as far back as 2009, uncle says.","31","124","48","","","","1"
"","CNN Breaking News","Apr 20, 2013","Federal terrorism charges against Boston bombings suspect could be filed soon, Justice Department official says.","26","276","52","","","","1"
"","CNN Breaking News","Apr 20, 2013","The second suspect is in custody; what's next?","107","260","69","","","","1"
"","CNN Breaking News","Apr 20, 2013","After a long week and a long night of fear in Boston, get up to speed with what went down to bring a sigh of relief.","31","200","90","","","","1"
"","CNN Breaking News","Apr 20, 2013","Family of dead suspect's wife: ""Our hearts are sickened by the knowledge of the horror he has inflicted.""","47","363","117","","","","1"
"","CNN Breaking News","Apr 20, 2013","The day after the manhunt ended with the capture of the second suspect, Boston breathes a sigh of relief.","49","513","128","","","","1"
"","CNN Breaking News","Apr 20, 2013","Justice official, citing safety exception: Government doesn't have to read Miranda rights to bombings suspect.","107","564","133","","","","1"
"","CNN Breaking News","Apr 20, 2013","Here's the picture all of Boston has been waiting to see.","311","4.8K","1.5K","https://pbs.twimg.com/media/BIQ4BrLCQAEy9Xu?format=jpg&name=small","","","1"
"","CNN Breaking News","Apr 20, 2013","2 dead after earthquake in southwestern China, USGS measured it at 6.6.","51","400","35","","","","1"
"","CNN Breaking News","Apr 20, 2013","Boston police commissioner: Marathon bombings suspect in ""serious condition.""","49","415","77","","","","1"
"","CNN Breaking News","Apr 20, 2013","Watertown police: Phoned-in tip led to capture of Boston suspect Dzhokhar Tsarnaev.","38","429","123","","","","1"
"","CNN Breaking News","Apr 20, 2013","Cheering crowds throng streets, applaud law enforcement.","60","731","262","","","","1"
"","CNN Breaking News","Apr 19, 2013","Tonight's Bruins game, Red Sox game, Big Apple Circus performance in Boston canceled.","18","274","30","","","","1"
"","CNN Breaking News","Apr 19, 2013","Police: Boston suspect could be driving 1999 green Honda Civic with Massachusetts plate 116 GC7.","72","1.1K","60","","","","1"
"","CNN Breaking News","Apr 19, 2013","60 people unaccounted for 2 days after blast in Texas, Sen. Cornyn says.","54","530","40","","","","1"
"","CNN Breaking News","Apr 19, 2013","says controlled blast today will be at Norfolk Street in Cambridge.","8","38","7","","","","1"
"","CNN Breaking News","Apr 19, 2013","Bloody night in Boston area began hours after FBI released pictures of suspects.","40","304","73","","","","1"
"","CNN Breaking News","Apr 19, 2013","Controlled explosion will be conducted in Cambridge, Mass. state police say.","50","423","59","","","","1"
"","CNN Breaking News","Apr 19, 2013","Here's what's closed, canceled or operating under restrictions in Boston area.","14","245","37","","","","1"
"","CNN Breaking News","Apr 19, 2013","After bombing, suspect Dzhokar Tsarnaev apparently tweeted, ""Ain't no love in the heart of the city.""","173","1.3K","187","","","","1"
"","CNN Breaking News","Apr 19, 2013","Uncle Ruslan Tsarni urges nephew, Boston bombing suspect Dzhokar Tsarnaev, to turn himself in.","33","480","79","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boy Scouts executive committee proposes ending ban on gay youths while keeping ban on gay adult leaders.","110","342","47","","","","1"
"","CNN Breaking News","Apr 19, 2013","""No telltale signs of ... malicious behavior,"" says high school friend of Boston fugitive.","34","117","35","","","","1"
"","CNN Breaking News","Apr 19, 2013",": Live TV stream of CNN coverage of Boston manhunt. Watch now.","41","273","59","","","","1"
"","CNN Breaking News","Apr 19, 2013","Update: Taxi service in Boston has been restored, police say.","36","178","20","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston's public transit and taxi service suspended. Logan International Airport continues operation.","27","206","24","","","","1"
"","CNN Breaking News","Apr 19, 2013","Car possibly linked to Boston suspect recovered, authorities say.","23","244","40","","","","1"
"","CNN Breaking News","Apr 19, 2013","12 bodies recovered at site of fertilizer plant explosion, Texas Sgt. Jason Reyes says.","32","441","30","","","","1"
"","CNN Breaking News","Apr 19, 2013","Suspect killed overnight in Boston manhunt was wearing explosive and explosive trigger, source says.","77","1.2K","109","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston police rush to Watertown neighborhood, set up perimeter in hunt for bomb suspect.","39","495","45","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston Logan International Airport open, operating under heightened security.","23","198","23","","","","1"
"","CNN Breaking News","Apr 19, 2013","FAA orders flight restriction over Boston ""to provide a safe environment for law enforcement activities.""","19","330","29","","","","1"
"","CNN Breaking News","Apr 19, 2013",": 19 year-old Dzhokhar Tsarnaev of Cambridge. Considered armed & dangerous.","99","2.5K","207","https://pbs.twimg.com/media/BINwGXzCQAIoRE4?format=jpg&name=small","","","1"
"","CNN Breaking News","Apr 19, 2013","Dead suspect identified as Tamerlan Tsarnaev, 26; the one still being sought is ID'd as Dzhokhar Tsarnaev, age 19.","47","1.6K","131","","","","1"
"","CNN Breaking News","Apr 19, 2013","The suspects in Boston Marathon terror attack, one of whom is dead, were brothers.","120","1.9K","175","","","","1"
"","CNN Breaking News","Apr 19, 2013","Police activity taking place in Boston's Kenmore Square. Two people in handcuffs.","49","858","93","","","","1"
"","CNN Breaking News","Apr 19, 2013","""No telltale signs of ... malicious behavior,"" says high school friend of Boston fugitive.","34","117","35","","","","1"
"","CNN Breaking News","Apr 19, 2013",": Live TV stream of CNN coverage of Boston manhunt. Watch now.","41","273","59","","","","1"
"","CNN Breaking News","Apr 19, 2013","Update: Taxi service in Boston has been restored, police say.","36","178","20","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston's public transit and taxi service suspended. Logan International Airport continues operation.","27","206","24","","","","1"
"","CNN Breaking News","Apr 19, 2013","Car possibly linked to Boston suspect recovered, authorities say.","23","244","40","","","","1"
"","CNN Breaking News","Apr 19, 2013","12 bodies recovered at site of fertilizer plant explosion, Texas Sgt. Jason Reyes says.","32","441","30","","","","1"
"","CNN Breaking News","Apr 19, 2013","Suspect killed overnight in Boston manhunt was wearing explosive and explosive trigger, source says.","77","1.2K","109","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston police rush to Watertown neighborhood, set up perimeter in hunt for bomb suspect.","39","495","45","","","","1"
"","CNN Breaking News","Apr 19, 2013","Boston Logan International Airport open, operating under heightened security.","23","198","23","","","","1"
"","CNN Breaking News","Apr 19, 2013","FAA orders flight restriction over Boston ""to provide a safe environment for law enforcement activities.""","19","330","29","","","","1"
"","CNN Breaking News","Apr 19, 2013",": 19 year-old Dzhokhar Tsarnaev of Cambridge. Considered armed & dangerous.","99","2.5K","207","https://pbs.twimg.com/media/BINwGXzCQAIoRE4?format=jpg&name=small","","","1"
"","CNN Breaking News","Apr 19, 2013","Dead suspect identified as Tamerlan Tsarnaev, 26; the one still being sought is ID'd as Dzhokhar Tsarnaev, age 19.","47","1.6K","131","","","","1"
"","CNN Breaking News","Apr 19, 2013","The suspects in Boston Marathon terror attack, one of whom is dead, were brothers.","120","1.9K","175","","","","1"
"","CNN Breaking News","Apr 19, 2013","Police activity taking place in Boston's Kenmore Square. Two people in handcuffs.","49","858","93","","","","1"
"","CNN Breaking News","Apr 19, 2013","Amtrak service between Boston, Providence shut down during manhunt for second bombing suspect.","19","526","50","","","","1"
"","CNN Breaking News","Apr 19, 2013","Universities in Boston area closed: Harvard, MIT, Boston College, Boston U., Emerson","72","1K","85","","","","1"
"","CNN Breaking News","Apr 19, 2013","Person killed overnight in marathon-attack manhunt was thought to have had explosives on his body, official says.","40","1.3K","115","","","","1"
"","CNN Breaking News","Apr 19, 2013","Traffic in and out of Watertown area halted; residents asked to stay home.","24","426","46","","","","1"
"","CNN Breaking News","Apr 19, 2013","Officials: 1 suspect from terror attack on marathon is dead. Suspect No. 2 is on the run and considered armed and dangerous.","110","3.3K","248","","","","1"
"","CNN Breaking News","Apr 19, 2013","Police say they're looking for suspect from Watertown violence who matches description of suspect No. 2 from marathon attack.","62","612","77","","","","1"
"","CNN Breaking News","Apr 19, 2013","Mass. police: Explosives may have been used against police in Watertown.","58","377","46","","","","1"
"","CNN Breaking News","Apr 19, 2013","FBI spokesman Martin Feely: ""We are engaged with our partners trying to determine if there is a connection.""","38","352","41","","","","1"
"","CNN Breaking News","Apr 19, 2013","Massive police presence on streets around Boston after MIT cop killed.","49","559","53","","","","1"
"","CNN Breaking News","Apr 19, 2013","announced on bullhorn that a suspect is in custody, according to CNN photographer on scene.","64","967","98","","","","1"
"","CNN Breaking News","Apr 19, 2013","Dozens of police rushed to area of Watertown, Mass., about 2 miles from Cambridge. Reports that explosives were involved.","105","1.4K","96","","","","1"
"","CNN Breaking News","Apr 19, 2013",", state police say.","295","1.9K","79","","","","1"
"","CNN Breaking News","Apr 19, 2013","Campus police officer shot at MIT, state cops say. Situation considered active and dangerous, school says.","77","1.4K","54","","","","1"
"","CNN Breaking News","Apr 19, 2013","Police, FBI respond to reports of gunshots on campus of MIT, near Boston, school says. 1 building cordoned off.","82","2K","99","","","","1"
"","CNN Breaking News","Apr 19, 2013","carnage unfold.","89","734","79","","","","1"
"","CNN Breaking News","Apr 18, 2013","Some 35 people, including 10 first responders, died in fertilizer plant blast, West, Texas, mayor told USA Today","63","1K","79","","","","1"
"","CNN Breaking News","Apr 18, 2013",", a U.S. senator and a judge.","38","747","57","","","","1"
"","CNN Breaking News","Apr 18, 2013","terror attack.","71","977","84","","","","1"
"","CNN Breaking News","Apr 18, 2013","bombing suspects.","286","5.7K","736","https://pbs.twimg.com/media/BIKjKjvCYAEF5UW?format=jpg&name=small","","","1"
"","CNN Breaking News","Apr 18, 2013","bombing suspects as ""armed and dangerous."" Do not approach them.","47","644","45","","","","1"
"","CNN Breaking News","Apr 18, 2013","FBI: Call 1-800-CALL-FBI if you have infomation about the 2 suspects.","44","1.4K","91","","","","1"
"","CNN Breaking News","Apr 18, 2013","terror attacks.","62","1.2K","86","","","","1"
"","CNN Breaking News","Apr 18, 2013","terror attack.","55","1K","100","","","","1"
"","CNN Breaking News","Apr 18, 2013","out until at least mid-July with crack in ankle.","84","200","28","","","","1"
"","CNN Breaking News","Apr 18, 2013","fertilizer plant remains ""very volatile"" due to ammonium nitrate.","12","150","23","","","","1"
"","CNN Breaking News","Apr 18, 2013","plant blast remains unknown, official says.","13","141","14","","","","1"
"","CNN Breaking News","Apr 18, 2013","'s O'Hare, Midway International Airports.","21","157","16","","","","1"
"","CNN Breaking News","Apr 18, 2013","plant blast; More than 160 injured.","27","259","18","","","","1"
